id,aircraft.id,maintenanceType,startDate,endDate,description,workOrder.id,supplierName,technician
afd7a5ac-b25d-4501-a4cd-030bc2ac8f79,AIRCRAFT-331,EMERGENCY,2026-07-06,2026-07-06,Verified fuel quality and contamination check,WORK-ORDER-4067,Horizon Aviation Systems,Sarah Chen
afd7f4c0-9561-4527-ad2a-5bd59357241f,AIRCRAFT-276,EMERGENCY,2026-03-29,2026-03-30,Replaced landing gear actuator seal,WORK-ORDER-14068,Apex Aircraft Support,Jennifer Kim
afd88ddd-0d29-4242-996a-289090680bc8,AIRCRAFT-4,SCHEDULED,2026-11-26,2026-11-26,Replaced intercom system amplifier,WORK-ORDER-10192,SkyMaster Maintenance Corp,David Anderson
afdab61e-fbfa-45b3-8e48-8535309d69d0,AIRCRAFT-221,EMERGENCY,2026-11-18,2026-11-19,Repaired antenna connection,WORK-ORDER-10075,TitanAir Logistics,Jennifer Kim
afdae736-e4d6-4c78-a3cc-2dc25384135f,AIRCRAFT-58,EMERGENCY,2026-09-04,2026-09-04,Cleaned hydraulic filter and replaced element,WORK-ORDER-6780,TitanAir Logistics,Sarah Chen
afdcc391-14c3-401a-83ef-914586296e8e,AIRCRAFT-301,UNSCHEDULED,2026-02-08,2026-02-10,Filled main fuel tanks to capacity,WORK-ORDER-1918,SkyMaster Maintenance Corp,Emily Davis
afded16f-9957-40e8-b25a-c9dc3218627c,AIRCRAFT-429,SCHEDULED,2026-11-01,2026-11-02,Replaced leaking hydraulic line,WORK-ORDER-9228,AeroTech Solutions,Emily Davis
afe1f41f-4e92-4af6-bbb7-7a976bf0643d,AIRCRAFT-400,SCHEDULED,2026-09-27,2026-09-27,Completed routine pre-flight inspection,WORK-ORDER-7684,Premier Flight Services,David Anderson
afe2abc2-06fd-4051-bfc4-e30bf5abb817,AIRCRAFT-92,EMERGENCY,2026-07-07,2026-07-07,Cleaned and tested headset jacks,WORK-ORDER-4146,Horizon Aviation Systems,Emily Davis
afe318f5-a50e-41c7-9c39-c19a3e309e4d,AIRCRAFT-391,EMERGENCY,2026-02-02,2026-02-03,Replaced landing gear actuator seal,WORK-ORDER-7117,Apex Aircraft Support,Robert Martinez
afe39592-ff32-4173-8c5d-4e0e0263f731,AIRCRAFT-427,SCHEDULED,2026-04-30,2026-04-30,Checked wing surfaces for lightning strike marks,WORK-ORDER-1225,AeroTech Solutions,Robert Martinez
afe3a121-036e-4c99-90e0-255d98640157,AIRCRAFT-437,UNSCHEDULED,2027-01-14,2027-01-17,Cleaned hydraulic filter and replaced element,WORK-ORDER-12612,Horizon Aviation Systems,Sarah Chen
afe8207c-a165-4b2e-a732-f2ca71e1a59f,AIRCRAFT-95,UNSCHEDULED,2026-05-30,2026-06-02,Repaired antenna cable connection,WORK-ORDER-2541,SkyMaster Maintenance Corp,Michael Thompson
afe8e128-3913-400a-9b1b-61f2e7ca214a,AIRCRAFT-415,EMERGENCY,2026-11-15,2026-11-16,Repaired antenna cable connection,WORK-ORDER-9928,Horizon Aviation Systems,David Anderson
afe90fb5-f584-4d13-8230-c122143c610b,AIRCRAFT-170,SCHEDULED,2026-03-21,2026-03-21,Repaired antenna cable connection,WORK-ORDER-13676,Premier Flight Services,David Anderson
afe95829-db16-40c0-b33f-63c5ba222761,AIRCRAFT-140,SCHEDULED,2027-01-01,2027-01-01,Replaced faulty GPS module,WORK-ORDER-11779,Apex Aircraft Support,Sarah Chen
afe9ef87-bc5b-478c-83c1-b1e6274acb57,AIRCRAFT-25,UNSCHEDULED,2026-02-06,2026-02-06,Performed overdue avionics system test,WORK-ORDER-13400,Apex Aircraft Support,Jennifer Kim
afecbb38-d59c-4c1e-8d52-541e41d7639e,AIRCRAFT-155,EMERGENCY,2026-05-31,2026-06-02,Replaced navigation display unit,WORK-ORDER-2654,SkyMaster Maintenance Corp,James Rodriguez
afecbe43-615b-4803-8b2c-37adacc42f12,AIRCRAFT-87,EMERGENCY,2026-08-27,2026-08-30,Completed 100-hour inspection checklist,WORK-ORDER-6436,Horizon Aviation Systems,Sarah Chen
afee68d6-1ed7-4ccf-b590-c439806466d7,AIRCRAFT-124,EMERGENCY,2026-09-20,2026-09-21,Repaired antenna cable connection,WORK-ORDER-7326,Precision Aviation Services,Jennifer Kim
afee8796-8c06-4985-8da8-4fa979e1e631,AIRCRAFT-122,EMERGENCY,2026-07-25,2026-07-26,Verified fuel quality and contamination check,WORK-ORDER-4981,Precision Aviation Services,Jennifer Kim
afef2ffb-75f8-4649-86e7-83c7fb726121,AIRCRAFT-384,EMERGENCY,2026-08-13,2026-08-14,Calibrated fuel quantity indicators,WORK-ORDER-5911,SkyMaster Maintenance Corp,James Rodriguez
aff0833e-04cf-4b6b-b48e-6efcbe8b78eb,AIRCRAFT-71,SCHEDULED,2026-12-21,2026-12-22,Cleaned fuel injectors and filters,WORK-ORDER-11359,Apex Aircraft Support,Robert Martinez
aff1024e-df47-4a1f-8720-49193ea25aae,AIRCRAFT-343,EMERGENCY,2026-07-06,2026-07-06,Verified fuel quality and contamination check,WORK-ORDER-4121,SkyMaster Maintenance Corp,Emily Davis
aff5b5fc-d5a1-411c-a70c-a1409900c766,AIRCRAFT-143,EMERGENCY,2026-08-17,2026-08-18,Inspected combustion chamber for cracks,WORK-ORDER-5954,Horizon Aviation Systems,Michael Thompson
aff6309e-508f-417f-b4e1-82c83babcfdf,AIRCRAFT-40,EMERGENCY,2026-02-08,2026-02-10,Checked wing surfaces for lightning strike marks,WORK-ORDER-1655,TitanAir Logistics,Jennifer Kim
aff64ad9-a9b7-4b78-b6fa-9a2c6d7ef777,AIRCRAFT-60,SCHEDULED,2026-12-25,2026-12-25,Topped off auxiliary fuel tanks,WORK-ORDER-11665,Premier Flight Services,Sarah Chen
aff6ffa8-8710-4be4-af49-8d3aff453815,AIRCRAFT-177,SCHEDULED,2026-02-16,2026-02-16,Cleaned and tested headset jacks,WORK-ORDER-4840,Horizon Aviation Systems,James Rodriguez
aff70129-75c0-424f-890a-ace107992482,AIRCRAFT-12,UNSCHEDULED,2026-05-23,2026-05-23,Replaced navigation display unit,WORK-ORDER-2158,TitanAir Logistics,Sarah Chen
aff8b6ef-ca39-4fa2-a475-c1b5c689edc4,AIRCRAFT-327,EMERGENCY,2026-03-14,2026-03-14,Filled main fuel tanks to capacity,WORK-ORDER-13453,Horizon Aviation Systems,Jennifer Kim
affad8d4-a2c3-4a58-9822-68d2987c2c54,AIRCRAFT-306,SCHEDULED,2026-10-28,2026-10-31,Conducted periodic system functional tests,WORK-ORDER-9051,Precision Aviation Services,Michael Thompson
affbe11d-0738-470c-8062-9d4b89b10434,AIRCRAFT-37,UNSCHEDULED,2027-01-04,2027-01-04,Performed routine safety equipment inspection,WORK-ORDER-12155,AeroTech Solutions,Jennifer Kim
affc2587-86ec-4dc1-9886-77080a8e282b,AIRCRAFT-218,SCHEDULED,2026-06-08,2026-06-08,Executed 50-hour maintenance checklist,WORK-ORDER-2943,Precision Aviation Services,Robert Martinez
affc41b9-7c81-495f-a342-2c046d85713b,AIRCRAFT-184,SCHEDULED,2026-03-16,2026-03-17,Serviced and greased landing gear struts,WORK-ORDER-13440,TitanAir Logistics,James Rodriguez
affcd5bf-4231-4e86-8e41-7a0f4eb765e0,AIRCRAFT-293,SCHEDULED,2026-02-09,2026-02-10,Completed 100-hour inspection checklist,WORK-ORDER-1728,AeroTech Solutions,David Anderson
affd2618-e7e5-4aff-8b8e-064d48cc7f78,AIRCRAFT-414,SCHEDULED,2026-07-26,2026-07-29,Performed scheduled lubrication service,WORK-ORDER-5087,AeroTech Solutions,David Anderson
b0005440-7f7c-487e-aa7a-e329d48edda3,AIRCRAFT-359,EMERGENCY,2026-04-28,2026-04-29,Performed scheduled lubrication service,WORK-ORDER-1077,Horizon Aviation Systems,Robert Martinez
b0018498-8072-4f36-b159-4c57da9684a8,AIRCRAFT-456,SCHEDULED,2026-11-19,2026-11-20,Inspected fuel lines for leaks,WORK-ORDER-10001,Horizon Aviation Systems,Jennifer Kim
b001b333-36eb-4831-8ae2-7fe8a0fdc7b3,AIRCRAFT-446,EMERGENCY,2026-07-15,2026-07-16,Inspected and adjusted wheel alignment,WORK-ORDER-4588,Premier Flight Services,Michael Thompson
b004133b-54d0-4da3-af4a-ab200bc3a3b9,AIRCRAFT-173,EMERGENCY,2026-04-18,2026-04-19,Inspected windshield for crack propagation,WORK-ORDER-446,AeroTech Solutions,Jennifer Kim
b0044247-1403-4713-a131-dc2e20dedccd,AIRCRAFT-228,SCHEDULED,2026-10-04,2026-10-04,Replaced worn turbine blades,WORK-ORDER-7962,Premier Flight Services,Sarah Chen
b00560c7-54dc-4534-a61b-ecff614bb896,AIRCRAFT-372,SCHEDULED,2026-08-05,2026-08-06,Filled main fuel tanks to capacity,WORK-ORDER-5443,TitanAir Logistics,Michael Thompson
b005b690-6601-48f9-a6dc-1f6ee515cbad,AIRCRAFT-222,SCHEDULED,2026-04-07,2026-04-08,Replaced radio transceiver unit,WORK-ORDER-14345,Apex Aircraft Support,Michael Thompson
b00721da-ec25-485d-9209-3a486ed5ff8a,AIRCRAFT-134,SCHEDULED,2026-10-15,2026-10-17,Completed routine pre-flight inspection,WORK-ORDER-8520,Precision Aviation Services,Michael Thompson
b007a6df-50e5-4ea2-a385-a13bd0857bd6,AIRCRAFT-384,EMERGENCY,2026-05-08,2026-05-09,Inspected exterior for hail damage,WORK-ORDER-1588,Horizon Aviation Systems,Jennifer Kim
b00a0d32-35a0-4dc4-8060-9f7f19a083a9,AIRCRAFT-47,EMERGENCY,2026-12-19,2026-12-19,Performed overdue avionics system test,WORK-ORDER-11272,Premier Flight Services,Emily Davis
b00a5266-6bb4-4432-b5cb-8b1e818d3745,AIRCRAFT-360,UNSCHEDULED,2026-07-09,2026-07-10,Topped off auxiliary fuel tanks,WORK-ORDER-4346,Precision Aviation Services,Michael Thompson
b00e9733-bc7b-498d-9bcc-d5319490c6c3,AIRCRAFT-280,SCHEDULED,2026-02-23,2026-02-23,Examined control surfaces for wind damage,WORK-ORDER-6795,AeroTech Solutions,James Rodriguez
b0102df3-bb04-40d5-88ce-cf39ac1095a8,AIRCRAFT-376,SCHEDULED,2027-01-18,2027-01-18,Finished pending electrical system checks,WORK-ORDER-12713,Horizon Aviation Systems,Sarah Chen
b0112602-42cb-4f96-8fe5-7643a0a9871c,AIRCRAFT-153,EMERGENCY,2026-09-12,2026-09-12,Verified fuel quality and contamination check,WORK-ORDER-7255,Premier Flight Services,Jennifer Kim
b01151e9-e3c6-4df4-9313-8b79184a5a69,AIRCRAFT-152,EMERGENCY,2026-07-13,2026-07-14,Replaced worn hydraulic pump seals,WORK-ORDER-4631,Premier Flight Services,James Rodriguez
b015fef5-68a8-4606-bd47-f867ca4306df,AIRCRAFT-96,SCHEDULED,2026-10-16,2026-10-16,Replaced worn brake pads,WORK-ORDER-8533,TitanAir Logistics,David Anderson
b01933e6-f12e-4b64-b82d-9dd66fab8563,AIRCRAFT-289,EMERGENCY,2026-08-07,2026-08-08,Replaced engine oil and filter,WORK-ORDER-5629,Precision Aviation Services,Jennifer Kim
b019be06-1dc7-44d1-908c-c03e123dc51d,AIRCRAFT-50,EMERGENCY,2026-06-05,2026-06-07,Performed overdue avionics system test,WORK-ORDER-2901,TitanAir Logistics,Jennifer Kim
b01a0d43-d1fa-4846-8478-327abd693da6,AIRCRAFT-329,UNSCHEDULED,2026-03-12,2026-03-13,Replaced worn turbine blades,WORK-ORDER-13324,TitanAir Logistics,Robert Martinez
b01a1d79-ad7b-44ca-b1cb-65f305d8634f,AIRCRAFT-460,SCHEDULED,2026-06-10,2026-06-10,Repaired antenna cable connection,WORK-ORDER-3026,Apex Aircraft Support,James Rodriguez
b01a8160-2f61-4865-a2d3-ca071b1f5d9b,AIRCRAFT-337,UNSCHEDULED,2026-05-19,2026-05-19,Replaced radio transceiver unit,WORK-ORDER-2048,Precision Aviation Services,Jennifer Kim
b01b3625-b0e3-4d1b-aba1-2bb9b7dbe991,AIRCRAFT-90,EMERGENCY,2027-01-24,2027-01-25,Conducted pre-flight security screening,WORK-ORDER-12960,Premier Flight Services,Robert Martinez
b01ecf55-7291-4ec5-a764-d3b1fc9b73db,AIRCRAFT-155,UNSCHEDULED,2027-01-06,2027-01-06,Performed thorough cabin security sweep,WORK-ORDER-12233,AeroTech Solutions,Michael Thompson
b026a5b9-47fd-45f6-8ba2-881a4c6fda0a,AIRCRAFT-110,EMERGENCY,2026-11-09,2026-11-10,Inspected cargo hold for unauthorized items,WORK-ORDER-9693,AeroTech Solutions,Sarah Chen
b026bdeb-782e-4ab1-8810-d300fc2ec195,AIRCRAFT-385,SCHEDULED,2026-07-15,2026-07-17,Examined control surfaces for wind damage,WORK-ORDER-4733,AeroTech Solutions,Sarah Chen
b0291e71-2705-4b18-b0a7-a670de0c5e5a,AIRCRAFT-370,SCHEDULED,2026-07-05,2026-07-06,Cleaned and tested headset jacks,WORK-ORDER-4073,TitanAir Logistics,James Rodriguez
b02a1e1b-d813-4d3d-bd0a-7dbf0829b59c,AIRCRAFT-403,UNSCHEDULED,2026-08-10,2026-08-10,Replaced engine oil and filter,WORK-ORDER-5793,Precision Aviation Services,James Rodriguez
b02ad44f-0078-444d-a58c-6c32387bd83c,AIRCRAFT-231,SCHEDULED,2026-08-04,2026-08-04,Cleaned and tested headset jacks,WORK-ORDER-5547,AeroTech Solutions,Jennifer Kim
b02b605f-eb34-44f4-b434-cc793f57464f,AIRCRAFT-407,EMERGENCY,2026-05-01,2026-05-01,Performed thorough cabin security sweep,WORK-ORDER-1247,Apex Aircraft Support,Emily Davis
b02f8051-8140-437b-aba1-54e73ee3167c,AIRCRAFT-116,SCHEDULED,2026-08-08,2026-08-08,Assessed corrosion from moisture exposure,WORK-ORDER-5681,Apex Aircraft Support,James Rodriguez
b032a48d-31fb-4665-9d41-23fe23edfb26,AIRCRAFT-471,SCHEDULED,2027-01-07,2027-01-08,Performed overdue avionics system test,WORK-ORDER-12342,Precision Aviation Services,David Anderson
b032c37b-dcbc-4321-b643-4b7d4e517b41,AIRCRAFT-113,UNSCHEDULED,2026-12-28,2026-12-28,Cleaned and tested headset jacks,WORK-ORDER-11691,Apex Aircraft Support,James Rodriguez
b0338d1d-5402-4d47-a692-f14ade2c5e9a,AIRCRAFT-375,SCHEDULED,2026-03-30,2026-03-30,Verified integrity of access panels and doors,WORK-ORDER-13949,AeroTech Solutions,Sarah Chen
b034e7b6-8ea8-43da-976d-2178bffc6e6d,AIRCRAFT-413,SCHEDULED,2026-06-03,2026-06-04,Filled main fuel tanks to capacity,WORK-ORDER-2851,Apex Aircraft Support,Michael Thompson
b0366902-e510-40fe-b6be-8a1878cae4a9,AIRCRAFT-236,SCHEDULED,2026-11-08,2026-11-09,Inspected exterior for hail damage,WORK-ORDER-9633,TitanAir Logistics,Michael Thompson
b038aa35-e94a-467b-b4dc-dd865b226982,AIRCRAFT-56,SCHEDULED,2026-10-09,2026-10-10,Updated navigation software to latest version,WORK-ORDER-8061,AeroTech Solutions,Emily Davis
b039766d-24b5-4b91-91b1-e630d321eb06,AIRCRAFT-84,EMERGENCY,2026-12-28,2026-12-30,Replaced leaking hydraulic line,WORK-ORDER-11830,Precision Aviation Services,James Rodriguez
b03c15b0-7b2a-4b27-8907-7f26f1822ff8,AIRCRAFT-148,SCHEDULED,2026-09-16,2026-09-16,Replaced radio transceiver unit,WORK-ORDER-7368,Premier Flight Services,Sarah Chen
b03c3b40-aaa6-4d86-b2b1-21a3fb530c58,AIRCRAFT-342,SCHEDULED,2026-04-29,2026-04-29,Cleaned and tested headset jacks,WORK-ORDER-939,TitanAir Logistics,James Rodriguez
b03f56f5-26f3-44b7-8a97-31e840b65d67,AIRCRAFT-16,UNSCHEDULED,2027-01-19,2027-01-20,Conducted pre-flight security screening,WORK-ORDER-12730,TitanAir Logistics,Michael Thompson
b0403bd3-b510-4e5e-9cc6-b315789e4570,AIRCRAFT-110,SCHEDULED,2026-10-15,2026-10-16,Topped off hydraulic fluid reservoir,WORK-ORDER-8426,Apex Aircraft Support,Michael Thompson
b040a428-0732-4360-8bd3-fb061ad67002,AIRCRAFT-224,EMERGENCY,2026-09-13,2026-09-13,Cleaned hydraulic filter and replaced element,WORK-ORDER-7179,TitanAir Logistics,David Anderson
b0418557-a26f-4956-ade7-0e5840057a8d,AIRCRAFT-384,UNSCHEDULED,2027-01-16,2027-01-17,Performed routine safety equipment inspection,WORK-ORDER-12689,Apex Aircraft Support,David Anderson
b044407d-99bf-4b43-98a1-65a4a0cb8e68,AIRCRAFT-440,EMERGENCY,2026-08-22,2026-08-26,Assessed corrosion from moisture exposure,WORK-ORDER-6229,AeroTech Solutions,Sarah Chen
b044cb44-d405-4a7b-aabb-a18eca56925f,AIRCRAFT-273,UNSCHEDULED,2026-04-21,2026-04-22,Verified integrity of access panels and doors,WORK-ORDER-559,Apex Aircraft Support,Jennifer Kim
b044f9fa-e764-4247-8731-cec6deb58721,AIRCRAFT-249,UNSCHEDULED,2026-06-22,2026-06-22,Topped off hydraulic fluid reservoir,WORK-ORDER-3530,AeroTech Solutions,Jennifer Kim
b0452fd8-35ef-4b69-a393-4cc84885ea62,AIRCRAFT-425,SCHEDULED,2026-10-26,2026-10-26,Executed deferred structural inspection,WORK-ORDER-8989,SkyMaster Maintenance Corp,Michael Thompson
b046b045-060d-4208-b1f9-b6c2b9d8bd66,AIRCRAFT-65,UNSCHEDULED,2026-06-21,2026-06-24,Completed routine pre-flight inspection,WORK-ORDER-3557,SkyMaster Maintenance Corp,Sarah Chen
b046d8c5-7ad3-4b7e-9c86-539191efade9,AIRCRAFT-321,SCHEDULED,2026-11-04,2026-11-05,Replaced radio transceiver unit,WORK-ORDER-9414,Precision Aviation Services,David Anderson
b046fb5d-d6ab-42f6-abf8-9d777537e908,AIRCRAFT-37,UNSCHEDULED,2026-03-27,2026-03-28,Replaced engine oil and filter,WORK-ORDER-13922,Premier Flight Services,Michael Thompson
b047738a-17fd-4f0c-af40-02661c49004c,AIRCRAFT-62,UNSCHEDULED,2026-08-01,2026-08-01,Replaced worn hydraulic pump seals,WORK-ORDER-5365,TitanAir Logistics,Emily Davis
b04818d9-b50d-425f-8291-aca43ec08662,AIRCRAFT-343,EMERGENCY,2026-08-30,2026-08-30,Replaced worn turbine blades,WORK-ORDER-6584,Precision Aviation Services,David Anderson
b0496c2d-48e3-464d-8592-9cd227f8a62f,AIRCRAFT-275,SCHEDULED,2026-08-01,2026-08-01,Cleaned hydraulic filter and replaced element,WORK-ORDER-5362,Apex Aircraft Support,James Rodriguez
b04aa7d9-4a82-45b8-a45c-c807164ff2a7,AIRCRAFT-461,SCHEDULED,2026-06-03,2026-06-03,Inspected combustion chamber for cracks,WORK-ORDER-2660,AeroTech Solutions,Sarah Chen
b04b923d-2215-4c96-8f1c-63b6310748d1,AIRCRAFT-75,UNSCHEDULED,2026-06-24,2026-06-27,Inspected fuel lines for leaks,WORK-ORDER-3717,Premier Flight Services,Emily Davis
b04ce80c-8861-4ba1-bd08-4ae908056876,AIRCRAFT-32,EMERGENCY,2026-04-03,2026-04-03,Inspected combustion chamber for cracks,WORK-ORDER-14354,AeroTech Solutions,Emily Davis
b04e5614-881f-443b-a58e-2d9176c1e262,AIRCRAFT-46,UNSCHEDULED,2026-11-28,2026-11-30,Performed scheduled lubrication service,WORK-ORDER-10382,SkyMaster Maintenance Corp,Emily Davis
b04e9b37-30cc-4fe5-a3ee-25903bb58f59,AIRCRAFT-44,EMERGENCY,2026-06-19,2026-06-19,Finished pending electrical system checks,WORK-ORDER-3461,TitanAir Logistics,Robert Martinez
b054b41c-8c47-4e1a-81ff-5e4a62886a35,AIRCRAFT-14,SCHEDULED,2026-04-29,2026-04-29,Conducted periodic system functional tests,WORK-ORDER-1117,Precision Aviation Services,Jennifer Kim
b05593c3-18af-4296-90fc-c877f08d7da8,AIRCRAFT-436,EMERGENCY,2026-04-23,2026-04-24,Replaced leaking hydraulic line,WORK-ORDER-707,Precision Aviation Services,David Anderson
b0560c46-2184-4f9a-bf79-17db767cbfec,AIRCRAFT-91,UNSCHEDULED,2026-05-05,2026-05-05,Serviced and greased landing gear struts,WORK-ORDER-1487,Apex Aircraft Support,Emily Davis
b05b0b88-6bd4-4629-b693-aee6f5ef8909,AIRCRAFT-300,EMERGENCY,2027-01-05,2027-01-06,Performed routine safety equipment inspection,WORK-ORDER-12093,Horizon Aviation Systems,Robert Martinez
b05bf92b-3f9f-4de6-893e-fbb88caeb729,AIRCRAFT-89,UNSCHEDULED,2026-07-03,2026-07-03,Filled main fuel tanks to capacity,WORK-ORDER-4035,Precision Aviation Services,James Rodriguez
b06065e4-c247-4bda-9507-a3fd04111585,AIRCRAFT-459,EMERGENCY,2026-05-07,2026-05-08,Updated communication software,WORK-ORDER-1520,TitanAir Logistics,Michael Thompson
b0609c82-f689-4730-8df8-d35e5b09d67c,AIRCRAFT-154,EMERGENCY,2026-08-08,2026-08-09,Serviced and greased landing gear struts,WORK-ORDER-5723,Horizon Aviation Systems,Jennifer Kim
b0617f1f-923f-48dd-8c87-584ff50dc7ed,AIRCRAFT-240,SCHEDULED,2026-02-12,2026-02-13,Tested system pressure and flow rates,WORK-ORDER-3406,AeroTech Solutions,Jennifer Kim
b065612f-6c43-45a1-9b71-178f91e1a1b8,AIRCRAFT-21,SCHEDULED,2026-04-05,2026-04-06,Completed 100-hour inspection checklist,WORK-ORDER-15,Horizon Aviation Systems,Jennifer Kim
b067de87-669c-4f96-bf83-9be4a297a2ea,AIRCRAFT-208,SCHEDULED,2027-01-15,2027-01-16,Performed thorough cabin security sweep,WORK-ORDER-12617,AeroTech Solutions,Sarah Chen
b06b1005-ce49-4916-8319-243c1588fdd7,AIRCRAFT-272,UNSCHEDULED,2026-04-22,2026-04-22,Inspected exterior for hail damage,WORK-ORDER-530,SkyMaster Maintenance Corp,Sarah Chen
b06b1675-d018-49f9-8da9-7314a6df73a0,AIRCRAFT-381,UNSCHEDULED,2026-02-06,2026-02-06,Calibrated fuel quantity indicators,WORK-ORDER-14239,Precision Aviation Services,Robert Martinez
b06b99cc-b287-4462-a7c1-8d65d0d1ca1f,AIRCRAFT-40,UNSCHEDULED,2026-02-11,2026-02-11,Performed overdue avionics system test,WORK-ORDER-1654,Apex Aircraft Support,Michael Thompson
b06ee98c-e408-451a-bbe5-36853d466778,AIRCRAFT-296,EMERGENCY,2026-03-03,2026-03-05,Cleaned hydraulic filter and replaced element,WORK-ORDER-10031,Apex Aircraft Support,Jennifer Kim
b07051a8-de1a-4caf-9dca-4876afb74732,AIRCRAFT-119,UNSCHEDULED,2026-05-01,2026-05-02,Repaired antenna cable connection,WORK-ORDER-1151,Apex Aircraft Support,Emily Davis
b0729f9b-ce0a-4c4c-8cc8-7b1d1c8fd8d4,AIRCRAFT-358,EMERGENCY,2026-03-04,2026-03-04,Replaced navigation display unit,WORK-ORDER-10137,Apex Aircraft Support,Sarah Chen
b072be1b-869a-44cf-aa70-0e73e7b76f01,AIRCRAFT-88,UNSCHEDULED,2026-04-20,2026-04-22,Calibrated fuel quantity indicators,WORK-ORDER-634,Horizon Aviation Systems,Robert Martinez
b0730ac5-fadc-460c-a955-070334c06c27,AIRCRAFT-261,EMERGENCY,2026-08-31,2026-09-01,Performed routine safety equipment inspection,WORK-ORDER-6573,SkyMaster Maintenance Corp,Sarah Chen
b073e560-5c7c-42e9-929f-d3a596820f62,AIRCRAFT-384,EMERGENCY,2026-07-05,2026-07-07,Replaced worn turbine blades,WORK-ORDER-4230,TitanAir Logistics,Jennifer Kim
b079200b-cc96-4366-8910-04d01291ef87,AIRCRAFT-164,SCHEDULED,2027-01-17,2027-01-17,Verified fuel quality and contamination check,WORK-ORDER-12635,Horizon Aviation Systems,David Anderson
b07cf437-0a8b-45c5-ac08-4bb487006899,AIRCRAFT-216,EMERGENCY,2027-01-10,2027-01-11,Completed postponed engine run-up test,WORK-ORDER-12388,SkyMaster Maintenance Corp,James Rodriguez
b081aca5-5259-46a2-85bd-fe572b6d13e4,AIRCRAFT-163,EMERGENCY,2026-09-08,2026-09-09,Checked security seals on sensitive equipment,WORK-ORDER-7012,Precision Aviation Services,Robert Martinez
b08249f1-dc37-4699-8d14-00817172cfc2,AIRCRAFT-335,UNSCHEDULED,2026-12-26,2026-12-29,Replaced damaged tire,WORK-ORDER-11699,SkyMaster Maintenance Corp,Emily Davis
b08270a7-4a66-45b2-b8ae-6f8fb7622561,AIRCRAFT-456,EMERGENCY,2026-09-30,2026-10-01,Checked wing surfaces for lightning strike marks,WORK-ORDER-7803,TitanAir Logistics,David Anderson
b08350ea-e730-4e43-aa5f-6c3a822ddffd,AIRCRAFT-418,EMERGENCY,2026-09-07,2026-09-07,Cleaned fuel injectors and filters,WORK-ORDER-6797,Precision Aviation Services,Jennifer Kim
b086f76d-9c04-41e7-8424-5537938e1dcc,AIRCRAFT-192,SCHEDULED,2026-09-09,2026-09-10,Executed deferred structural inspection,WORK-ORDER-6947,TitanAir Logistics,Sarah Chen
b0871e9e-054f-4859-bf06-4c84291c678a,AIRCRAFT-193,UNSCHEDULED,2026-05-29,2026-05-29,Updated navigation software to latest version,WORK-ORDER-2515,AeroTech Solutions,Sarah Chen
b0885d9b-3e17-4aa4-b4b8-aaf78c51381e,AIRCRAFT-204,SCHEDULED,2026-11-05,2026-11-05,Replaced leaking hydraulic line,WORK-ORDER-9519,Horizon Aviation Systems,Sarah Chen
b088efd6-b637-460f-a136-324526147709,AIRCRAFT-96,SCHEDULED,2026-04-15,2026-04-16,Inspected cargo hold for unauthorized items,WORK-ORDER-316,Precision Aviation Services,David Anderson
b08910dd-84f4-4ed2-b2ce-2648243c40f1,AIRCRAFT-139,UNSCHEDULED,2026-05-03,2026-05-06,Performed overdue avionics system test,WORK-ORDER-1286,Precision Aviation Services,Robert Martinez
b0894262-a1a0-4441-b04d-2bb27fcd31e0,AIRCRAFT-366,SCHEDULED,2026-12-03,2026-12-04,Filled main fuel tanks to capacity,WORK-ORDER-10634,AeroTech Solutions,Michael Thompson
b08a98a1-a23f-4d89-9486-8b1dd7f20fd6,AIRCRAFT-341,EMERGENCY,2026-05-05,2026-05-06,Replaced radio transceiver unit,WORK-ORDER-1318,SkyMaster Maintenance Corp,Michael Thompson
